date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:10:40	21651/21651	---M--	200	added ('OK')	image/jpeg	etag:%22639eda53-5493%22	https://themewagon.github.io/star-admin2-free-admin-template/images/faces/face12.jpg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/faces/face12.jpg	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:41	3457/3457	---M--	200	added ('OK')	image/jpeg	etag:%22639eda53-d81%22	https://themewagon.github.io/star-admin2-free-admin-template/images/faces/face1.jpg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/faces/face1.jpg	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:41	3226/3226	---M--	200	added ('OK')	image/jpeg	etag:%22639eda53-c9a%22	https://themewagon.github.io/star-admin2-free-admin-template/images/faces/face8.jpg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/faces/face8.jpg	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:41	4044/4044	---M--	200	added ('OK')	image/jpeg	etag:%22639eda53-fcc%22	https://themewagon.github.io/star-admin2-free-admin-template/images/faces/face2.jpg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/faces/face2.jpg	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:42	4531/4531	---M--	200	added ('OK')	image/jpeg	etag:%22639eda53-11b3%22	https://themewagon.github.io/star-admin2-free-admin-template/images/faces/face3.jpg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/faces/face3.jpg	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:42	4224/4224	---M--	200	added ('OK')	image/jpeg	etag:%22639eda53-1080%22	https://themewagon.github.io/star-admin2-free-admin-template/images/faces/face4.jpg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/faces/face4.jpg	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:42	3785/3785	---M--	200	added ('OK')	image/jpeg	etag:%22639eda53-ec9%22	https://themewagon.github.io/star-admin2-free-admin-template/images/faces/face5.jpg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/faces/face5.jpg	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:42	15582/15582	---M--	200	added ('OK')	image/jpeg	etag:%22639eda53-3cde%22	https://themewagon.github.io/star-admin2-free-admin-template/images/faces/face6.jpg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/faces/face6.jpg	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:43	51466/51466	---M-Z	200	added ('OK')	text/html	etag:W/%22639eda53-c90a%22	https://themewagon.github.io/star-admin2-free-admin-template/pages/ui-features/buttons.html	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/pages/ui-features/buttons.html	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:43	59058/59058	---M-Z	200	added ('OK')	text/html	etag:W/%22639eda53-e6b2%22	https://themewagon.github.io/star-admin2-free-admin-template/pages/ui-features/dropdowns.html	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/pages/ui-features/dropdowns.html	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:43	45484/45484	---M-Z	200	added ('OK')	text/html	etag:W/%22639eda53-b1ac%22	https://themewagon.github.io/star-admin2-free-admin-template/pages/ui-features/typography.html	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/pages/ui-features/typography.html	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:43	58873/58873	---M-Z	200	added ('OK')	text/html	etag:W/%22639eda53-e5f9%22	https://themewagon.github.io/star-admin2-free-admin-template/pages/forms/basic_elements.html	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/pages/forms/basic_elements.html	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:44	27626/27626	---M-Z	200	added ('OK')	text/html	etag:W/%22639eda53-6bea%22	https://themewagon.github.io/star-admin2-free-admin-template/pages/charts/chartjs.html	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/pages/charts/chartjs.html	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:44	52529/52529	---M-Z	200	added ('OK')	text/html	etag:W/%22639eda53-cd31%22	https://themewagon.github.io/star-admin2-free-admin-template/pages/tables/basic-table.html	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/pages/tables/basic-table.html	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:44	300645/300645	---M-Z	200	added ('OK')	text/html	etag:W/%22639eda53-49665%22	https://themewagon.github.io/star-admin2-free-admin-template/pages/icons/mdi.html	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/pages/icons/mdi.html	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:45	3824/3824	---M-Z	200	added ('OK')	text/html	etag:W/%22639eda53-ef0%22	https://themewagon.github.io/star-admin2-free-admin-template/pages/samples/login.html	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/pages/samples/login.html	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:45	188604/188604	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-2e0bc%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/js/vendor.bundle.base.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/js/vendor.bundle.base.js	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:45	173077/173077	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-2a415%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/chart.js/Chart.min.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/chart.js/Chart.min.js	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:45	33693/33693	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-839d%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/bootstrap-datepicker/bootstrap-datepicker.min.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/bootstrap-datepicker/bootstrap-datepicker.min.js	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:46	21693/21693	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-54bd%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/progressbar.js/progressbar.min.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/progressbar.js/progressbar.min.js	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:46	188/188	---M--	200	added ('OK')	application/javascript	etag:%22639eda53-bc%22	https://themewagon.github.io/star-admin2-free-admin-template/js/off-canvas.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/js/off-canvas.js	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:46	806/806	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-326%22	https://themewagon.github.io/star-admin2-free-admin-template/js/hoverable-collapse.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/js/hoverable-collapse.js	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:46	3883/3883	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-f2b%22	https://themewagon.github.io/star-admin2-free-admin-template/js/template.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/js/template.js	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:47	2954/2954	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-b8a%22	https://themewagon.github.io/star-admin2-free-admin-template/js/settings.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/js/settings.js	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:47	952/952	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-3b8%22	https://themewagon.github.io/star-admin2-free-admin-template/js/todolist.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/js/todolist.js	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:47	26481/26481	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-6771%22	https://themewagon.github.io/star-admin2-free-admin-template/js/dashboard.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/js/dashboard.js	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:47	5951/5951	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-173f%22	https://themewagon.github.io/star-admin2-free-admin-template/js/Chart.roundedBarCharts.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/js/Chart.roundedBarCharts.js	(from https://themewagon.github.io/star-admin2-free-admin-template/index.html)
03:10:48	10791/10791	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639eda53-2a27%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/feather/fonts/feather-webfont.eot	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/feather/fonts/feather-webfont.eot	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/feather/feather.css)
03:10:48	10791/10791	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639eda53-2a27%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/feather/fonts/feather-webfont.eot?	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/feather/fonts/feather-webfontd41d.eot	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/feather/feather.css)
03:10:48	12936/12936	---M--	200	added ('OK')	font/woff	etag:%22639eda53-3288%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/feather/fonts/feather-webfont.woff	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/feather/fonts/feather-webfont.woff	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/feather/feather.css)
03:10:49	28532/28532	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639eda53-6f74%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/feather/fonts/feather-webfont.ttf	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/feather/fonts/feather-webfont.ttf	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/feather/feather.css)
03:10:49	76825/76825	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639eda53-12c19%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/feather/fonts/feather-webfont.svg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/feather/fonts/feather-webfont.svg	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/feather/feather.css)
03:10:49	663148/663148	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639eda53-a1e6c%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/fonts/materialdesignicons-webfont.eot?v=3.9.97	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/fonts/materialdesignicons-webfont3b9f.eot	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/css/materialdesignicons.min.css)
03:10:49	663148/663148	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639eda53-a1e6c%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/fonts/materialdesignicons-webfont.eot?	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/fonts/materialdesignicons-webfontd41d.eot	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/css/materialdesignicons.min.css)
03:10:50	224348/224348	---M--	200	added ('OK')	font/woff2	etag:%22639eda53-36c5c%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/fonts/materialdesignicons-webfont.woff2?v=3.9.97	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/fonts/materialdesignicons-webfont3b9f.woff2	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/css/materialdesignicons.min.css)
03:10:50	319308/319308	---M--	200	added ('OK')	font/woff	etag:%22639eda53-4df4c%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/fonts/materialdesignicons-webfont.woff?v=3.9.97	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/fonts/materialdesignicons-webfont3b9f.woff	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/css/materialdesignicons.min.css)
03:10:51	662928/662928	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639eda53-a1d90%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/fonts/materialdesignicons-webfont.ttf?v=3.9.97	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/fonts/materialdesignicons-webfont3b9f.ttf	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/mdi/css/materialdesignicons.min.css)
03:10:51	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639eda53-1339c%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/fonts/themify.eot	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/fonts/themify.eot	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/css/themify-icons.css)
03:10:51	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639eda53-1339c%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/fonts/themify.eot?	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/fonts/themifyd41d.eot	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/css/themify-icons.css)
03:10:52	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22639eda53-db2c%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/fonts/themify.woff	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/fonts/themify.woff	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/css/themify-icons.css)
03:10:52	78584/78584	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639eda53-132f8%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/fonts/themify.ttf	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/fonts/themify.ttf	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/css/themify-icons.css)
03:10:52	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639eda53-3931d%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/fonts/themify.svg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/fonts/themify.svg	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/ti-icons/css/themify-icons.css)
03:10:53	82944/82944	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639eda53-14400%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons.eot?b99ba6e7256a27d29176cef7fc322738?	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typiconsc70e.eot	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons.css)
03:10:53	36668/36668	---M--	200	added ('OK')	font/woff2	etag:%22639eda53-8f3c%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons.woff2?b99ba6e7256a27d29176cef7fc322738	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons2471.woff2	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons.css)
03:10:53	43724/43724	---M--	200	added ('OK')	font/woff	etag:%22639eda53-aacc%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons.woff?b99ba6e7256a27d29176cef7fc322738	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons2471.woff	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons.css)
03:10:53	82776/82776	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639eda53-14358%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons.ttf?b99ba6e7256a27d29176cef7fc322738	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons2471.ttf	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons.css)
03:10:54	293936/293936	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639eda53-47c30%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons.svg?b99ba6e7256a27d29176cef7fc322738	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons2471.svg	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/typicons/typicons.css)
03:10:54	54266/54266	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639eda53-d3fa%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/css/simple-line-icons.css)
03:10:54	30064/30064	---M--	200	added ('OK')	font/woff2	etag:%22639eda53-7570%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/fonts/Simple-Line-Icons.woff2?v=2.4.0	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff2	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/css/simple-line-icons.css)
03:10:54	54056/54056	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639eda53-d328%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/css/simple-line-icons.css)
03:10:55	81332/81332	---M--	200	added ('OK')	font/woff	etag:%22639eda53-13db4%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/fonts/Simple-Line-Icons.woff?v=2.4.0	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/css/simple-line-icons.css)
03:10:55	239045/239045	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639eda53-3a5c5%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/fonts/Simple-Line-Icons.svg?v=2.4.0	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/fonts/Simple-Line-Iconsb26c.svg	(from https://themewagon.github.io/star-admin2-free-admin-template/vendors/simple-line-icons/css/simple-line-icons.css)
03:10:55	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22648c837f-24a3%22	https://themewagon.github.io/star-admin2-free-admin-template/images/dashboard/shape-1.svg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/dashboard/shape-1.svg	(from https://themewagon.github.io/star-admin2-free-admin-template/css/vertical-layout-light/style.css)
03:10:56	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22648c837f-24a3%22	https://themewagon.github.io/star-admin2-free-admin-template/images/dashboard/shape-3.svg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/dashboard/shape-3.svg	(from https://themewagon.github.io/star-admin2-free-admin-template/css/vertical-layout-light/style.css)
03:10:56	11293/11293	---M--	200	added ('OK')	image/png	etag:%22639eda53-2c1d%22	https://themewagon.github.io/star-admin2-free-admin-template/images/dashboard/darkBG.png	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/dashboard/darkBG.png	(from https://themewagon.github.io/star-admin2-free-admin-template/css/vertical-layout-light/style.css)
03:10:56	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22648c837f-24a3%22	https://themewagon.github.io/star-admin2-free-admin-template/images/dashboard/shape-4.svg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/dashboard/shape-4.svg	(from https://themewagon.github.io/star-admin2-free-admin-template/css/vertical-layout-light/style.css)
03:10:57	165567/165567	---M--	200	added ('OK')	image/jpeg	etag:%22639eda53-286bf%22	https://themewagon.github.io/star-admin2-free-admin-template/images/auth/login-bg.jpg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/auth/login-bg.jpg	(from https://themewagon.github.io/star-admin2-free-admin-template/css/vertical-layout-light/style.css)
