date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:41:42	4559/4559	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639aade8-11cf%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/logo.svg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/logo.svg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:42	1177/1177	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639aade8-499%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/logo-mini.svg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/logo-mini.svg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:42	13908/13908	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-3654%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face15.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face15.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:43	46049/46049	---M-Z	200	added ('OK')	text/html	etag:W/%22639aade9-b3e1%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/ui-features/buttons.html	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/ui-features/buttons.html	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:43	57841/57841	---M-Z	200	added ('OK')	text/html	etag:W/%22639aade9-e1f1%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/ui-features/dropdowns.html	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/ui-features/dropdowns.html	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:44	38879/38879	---M-Z	200	added ('OK')	text/html	etag:W/%22639aade9-97df%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/ui-features/typography.html	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/ui-features/typography.html	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:44	53454/53454	---M-Z	200	added ('OK')	text/html	etag:W/%22639aade9-d0ce%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/forms/basic_elements.html	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/forms/basic_elements.html	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:44	41898/41898	---M-Z	200	added ('OK')	text/html	etag:W/%22639aade9-a3aa%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/tables/basic-table.html	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/tables/basic-table.html	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:45	22824/22824	---M-Z	200	added ('OK')	text/html	etag:W/%22639aade9-5928%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/charts/chartjs.html	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/charts/chartjs.html	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:45	308240/308240	---M-Z	200	added ('OK')	text/html	etag:W/%22639aade9-4b410%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/icons/mdi.html	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/icons/mdi.html	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:45	20099/20099	---M-Z	200	added ('OK')	text/html	etag:W/%22639aade9-4e83%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/samples/blank-page.html	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/samples/blank-page.html	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:46	2759/2759	---M-Z	200	added ('OK')	text/html	etag:W/%22639aade9-ac7%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/samples/error-404.html	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/samples/error-404.html	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:46	2734/2734	---M-Z	200	added ('OK')	text/html	etag:W/%22639aade9-aae%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/samples/error-500.html	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/samples/error-500.html	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:46	3399/3399	---M-Z	200	added ('OK')	text/html	etag:W/%22639aade9-d47%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/samples/login.html	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/samples/login.html	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:47	3705/3705	---M-Z	200	added ('OK')	text/html	etag:W/%22639aade9-e79%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/samples/register.html	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/pages/samples/register.html	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:47	23829/23829	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-5d15%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face4.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face4.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:47	18358/18358	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-47b6%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face2.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face2.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:47	20779/20779	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-512b%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face3.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face3.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:48	7075/7075	---M--	200	added ('OK')	image/png	etag:%22639aade8-1ba3%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/dashboard/Group126@2x.png	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/dashboard/Group126@2x.png	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:48	22622/22622	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-585e%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face1.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face1.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:48	14746/14746	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-399a%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face5.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face5.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:48	19736/19736	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-4d18%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face6.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face6.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:49	23143/23143	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-5a67%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face8.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face8.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:49	15582/15582	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-3cde%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face9.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face9.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:49	11141/11141	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-2b85%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face11.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face11.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:49	84820/84820	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-14b54%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/dashboard/Rectangle.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/dashboard/Rectangle.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:49	33489/33489	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-82d1%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/dashboard/Img_5.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/dashboard/Img_5.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:50	54840/54840	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-d638%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/dashboard/img_6.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/dashboard/img_6.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:50	10063/10063	---M--	200	added ('OK')	image/jpeg	etag:%22639aade8-274f%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face12.jpg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/images/faces/face12.jpg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:50	188852/188852	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aade8-2e1b4%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/js/vendor.bundle.base.js	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/js/vendor.bundle.base.js	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:50	172812/172812	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aade8-2a30c%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/chart.js/Chart.min.js	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/chart.js/Chart.min.js	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:51	29461/29461	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aade8-7315%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/progressbar.js/progressbar.min.js	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/progressbar.js/progressbar.min.js	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:51	57116/57116	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aade8-df1c%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/jvectormap/jquery-jvectormap.min.js	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/jvectormap/jquery-jvectormap.min.js	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:51	104258/104258	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aade8-19742%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/jvectormap/jquery-jvectormap-world-mill-en.js	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/jvectormap/jquery-jvectormap-world-mill-en.js	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:51	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aade8-ad36%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/owl-carousel-2/owl.carousel.min.js	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/owl-carousel-2/owl.carousel.min.js	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:52	185/185	---M--	200	added ('OK')	application/javascript	etag:%22639aade8-b9%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/js/off-canvas.js	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/js/off-canvas.js	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:52	806/806	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aade8-326%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/js/hoverable-collapse.js	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/js/hoverable-collapse.js	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:52	4105/4105	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aade8-1009%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/js/misc.js	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/js/misc.js	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:52	3618/3618	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aade8-e22%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/js/settings.js	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/js/settings.js	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:53	972/972	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aade8-3cc%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/js/todolist.js	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/js/todolist.js	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:53	6970/6970	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639aade8-1b3a%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/js/dashboard.js	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/js/dashboard.js	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/)
20:41:54	663148/663148	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639aade8-a1e6c%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/fonts/materialdesignicons-webfont.eot?v=3.9.97	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/fonts/materialdesignicons-webfont3b9f.eot	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/css/materialdesignicons.min.css)
20:41:54	663148/663148	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639aade8-a1e6c%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/fonts/materialdesignicons-webfont.eot?	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/fonts/materialdesignicons-webfontd41d.eot	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/css/materialdesignicons.min.css)
20:41:54	224348/224348	---M--	200	added ('OK')	font/woff2	etag:%22639aade8-36c5c%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/fonts/materialdesignicons-webfont.woff2?v=3.9.97	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/fonts/materialdesignicons-webfont3b9f.woff2	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/css/materialdesignicons.min.css)
20:41:55	319308/319308	---M--	200	added ('OK')	font/woff	etag:%22639aade8-4df4c%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/fonts/materialdesignicons-webfont.woff?v=3.9.97	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/fonts/materialdesignicons-webfont3b9f.woff	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/css/materialdesignicons.min.css)
20:41:56	662928/662928	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639aade8-a1d90%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/fonts/materialdesignicons-webfont.ttf?v=3.9.97	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/fonts/materialdesignicons-webfont3b9f.ttf	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/mdi/css/materialdesignicons.min.css)
20:41:56	33473/33473	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639aade8-82c1%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ad.svg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ad.svg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
20:41:56	32253/32253	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639aade8-7dfd%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ad.svg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ad.svg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
20:41:57	254/254	---M--	200	added ('OK')	image/svg+xml	etag:%22639aade8-fe%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ae.svg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ae.svg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
20:41:57	262/262	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639aade8-106%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ae.svg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ae.svg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
20:41:58	21066/21066	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639aade8-524a%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/af.svg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/af.svg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
20:41:58	20928/20928	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639aade8-51c0%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/af.svg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/af.svg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
20:41:58	749/749	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639aade8-2ed%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ag.svg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ag.svg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
20:41:59	761/761	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639aade8-2f9%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ag.svg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ag.svg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
20:41:59	48259/48259	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639aade8-bc83%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ai.svg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/4x3/ai.svg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
20:41:59	48199/48199	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639aade8-bc47%22	https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ai.svg	G:/HTTPTRAIK/Employee_Managment/themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/flags/1x1/ai.svg	(from https://themewagon.github.io/corona-free-dark-bootstrap-admin-template/assets/vendors/flag-icon-css/css/flag-icon.min.css)
